Date,US_GDP_QoQ_Ann,PCE_Prices,GDP_Trend,PCE_Trend,Regime
2002-10-01,0.0049442021020782,0.0176045143856302,-0.0092706224723275,0.006598633388143866,"Slowing Growth, Rising Inflation"
2002-11-01,0.0049442021020782,0.0192998502140746,-0.0102934387858265,0.0069731422077636,"Slowing Growth, Rising Inflation"
2002-12-01,0.0049442021020782,0.0213367302257077,-0.011316255099325498,0.004320609920261767,"Slowing Growth, Rising Inflation"
2003-01-01,0.0210656794322021,0.0234651535840701,-0.0021703442895090325,0.004379863230694267,"Slowing Growth, Rising Inflation"
2003-02-01,0.0210656794322021,0.0260462161518302,0.006975566520307435,0.004871856204420873,"Rising Growth, Rising Inflation"
2003-03-01,0.0210656794322021,0.0258965458073201,0.016121477330123903,0.005722273572602635,"Rising Growth, Rising Inflation"
2003-04-01,0.0354248669148598,0.0198869610935856,0.015534047380968499,0.0025759963429611704,"Rising Growth, Rising Inflation"
2003-05-01,0.0354248669148598,0.0180480756600553,0.014946617431813098,-0.0023388391335490075,"Rising Growth, Falling Inflation"
2003-06-01,0.0354248669148598,0.0178812725483765,0.014359187482657697,-0.0065305354137343355,"Rising Growth, Falling Inflation"
2003-07-01,0.0665279982788424,0.0186273611456546,0.019940502109765997,-0.00575767123288317,"Rising Growth, Falling Inflation"
2003-08-01,0.0665279982788424,0.020067151797029,0.025521816736874297,-0.0024185990233002996,"Rising Growth, Falling Inflation"
2003-09-01,0.0665279982788424,0.0214133879318214,0.0311031313639826,0.0014305305241625356,"Rising Growth, Rising Inflation"
2003-10-01,0.0464288559270524,0.0196821181708126,0.0140357067920584,0.0022019828485255327,"Rising Growth, Rising Inflation"
2003-11-01,0.0464288559270524,0.0199617670390261,-0.0030317177798658,0.001493829216866669,"Slowing Growth, Rising Inflation"
2003-12-01,0.0464288559270524,0.0212287744735029,-0.02009914235179,0.00025491960294553306,"Slowing Growth, Rising Inflation"
2004-01-01,0.0226660581582773,0.0221240657504437,-0.021320360824118367,0.0007173164544365639,"Slowing Growth, Rising Inflation"
2004-02-01,0.0226660581582773,0.0200061914712483,-0.022541579296446734,0.0007672528511782663,"Slowing Growth, Rising Inflation"
2004-03-01,0.0226660581582773,0.0189642972016725,-0.023762797768775098,7.396491334096811e-05,"Slowing Growth, Rising Inflation"
2004-04-01,0.0309980929496846,0.0225922441457346,-0.013064520248714295,-0.0005839581481057662,"Slowing Growth, Falling Inflation"
2004-05-01,0.0309980929496846,0.0270953757225431,-0.0023662427286534997,0.0017642951249184288,"Slowing Growth, Rising Inflation"
2004-06-01,0.0309980929496846,0.0289091096561324,0.0083320347914073,0.005834058367015199,"Rising Growth, Rising Inflation"
2004-07-01,0.0379437555517236,0.0268453788423974,0.00786991072828453,0.007095710467472503,"Rising Growth, Rising Inflation"
2004-08-01,0.0379437555517236,0.0239116791967111,0.007407786665161769,0.003671416875096905,"Rising Growth, Rising Inflation"
2004-09-01,0.0379437555517236,0.0227391698479375,0.006945662602039,-0.001700167212454702,"Rising Growth, Falling Inflation"
2004-10-01,0.0408083251448383,0.0270001148941059,0.005585298265730898,-0.0030663000941061336,"Rising Growth, Falling Inflation"
2004-11-01,0.0408083251448383,0.0296562627498979,0.004224933929422796,-9.020673443320068e-05,"Rising Growth, Falling Inflation"
2004-12-01,0.0408083251448383,0.0279371541250557,0.0028645695931147006,0.0036991012940044976,"Rising Growth, Rising Inflation"
2005-01-01,0.0443745341678329,0.0253203056685547,0.003098449403074674,0.0030875862015845995,"Rising Growth, Rising Inflation"
2005-02-01,0.0443745341678329,0.0259873288061005,0.0033323292130346405,-5.025296407679819e-05,"Rising Growth, Falling Inflation"
2005-03-01,0.0443745341678329,0.0274750943825048,0.0035662090229946,-0.001936934303966499,"Rising Growth, Falling Inflation"
2005-04-01,0.0197049781924292,0.0284450381871801,-0.005845712643138171,-0.0003354203892409688,"Slowing Growth, Falling Inflation"
2005-05-01,0.0197049781924292,0.0256896638359882,-0.015257634309270938,0.0007883359353207317,"Slowing Growth, Rising Inflation"
2005-06-01,0.0197049781924292,0.0234119577607696,-0.0246695559754037,-0.0004120230244073625,"Slowing Growth, Falling Inflation"
2005-07-01,0.0313525613802916,0.0267943182529253,-0.012563842920981668,-0.0020038405087007653,"Slowing Growth, Falling Inflation"
2005-08-01,0.0313525613802916,0.0304080254171565,-0.00045812986655963464,-0.0003318316582738984,"Slowing Growth, Falling Inflation"
2005-09-01,0.0313525613802916,0.0383002097273543,0.011647583187862399,0.005985297871166067,"Rising Growth, Rising Inflation"
2005-10-01,0.0222206615860693,0.0355136237072395,0.004721088860500829,0.00944197300068906,"Rising Growth, Rising Inflation"
2005-11-01,0.0222206615860693,0.0293840857871665,-0.0022054054668607347,0.007527872596969628,"Slowing Growth, Rising Inflation"
2005-12-01,0.0222206615860693,0.0288362767787526,-0.009131899794222298,-0.0005895223747591702,"Slowing Growth, Falling Inflation"
2006-01-01,0.0538153507394989,0.032469378422139,0.0044436298549949994,-0.00451070595456406,"Rising Growth, Falling Inflation"
2006-02-01,0.0538153507394989,0.0302223536952126,0.0180191595042123,-0.0038899701085520315,"Rising Growth, Falling Inflation"
2006-03-01,0.0538153507394989,0.0291367127496158,0.0315946891534296,-0.0006351804687304008,"Rising Growth, Falling Inflation"
2006-04-01,0.0103501105398216,0.031028271019448,0.006574712702393973,-0.00010080117459389942,"Rising Growth, Falling Inflation"
2006-05-01,0.0103501105398216,0.0332153486264374,-0.018445263748641666,0.0006174411664656675,"Slowing Growth, Rising Inflation"
2006-06-01,0.0103501105398216,0.0351162790697674,-0.0434652401996773,0.0025104846162284714,"Slowing Growth, Rising Inflation"
2006-07-01,0.0059982370252624,0.0342734563537527,-0.030427451304637934,0.004072582195227038,"Slowing Growth, Rising Inflation"
2006-08-01,0.0059982370252624,0.0333588258858663,-0.017389662409598567,0.003122742971295063,"Slowing Growth, Rising Inflation"
2006-09-01,0.0059982370252624,0.0208002693214062,-0.0043518735145592,-0.0036424490515425366,"Slowing Growth, Falling Inflation"
2006-10-01,0.0343779920244751,0.0167697016985775,0.006558669323364765,-0.010558762381369172,"Rising Growth, Falling Inflation"
2006-11-01,0.0343779920244751,0.0192467310630208,0.017469212161288734,-0.015310619742127295,"Rising Growth, Falling Inflation"
2006-12-01,0.0343779920244751,0.0228675223442518,0.0283797549992127,-0.009849532151725036,"Rising Growth, Falling Inflation"
2007-01-01,0.0120334266682258,0.021332631024493,0.0114716482140587,-0.0024939708246948,"Rising Growth, Falling Inflation"
2007-02-01,0.0120334266682258,0.0238921324655436,-0.005436458571095301,0.0037585279170946305,"Slowing Growth, Rising Inflation"
2007-03-01,0.0120334266682258,0.0256489862202375,-0.022344565356249298,0.003996598201474671,"Slowing Growth, Rising Inflation"
2007-04-01,0.0244704783197855,0.023307779164438,-0.010750693020312969,0.0031340044728178362,"Slowing Growth, Rising Inflation"
2007-05-01,0.0244704783197855,0.0235298301347779,0.0008431793156233672,0.001464769895055,"Rising Growth, Rising Inflation"
2007-06-01,0.0244704783197855,0.023176341212501,0.012437051651559701,-0.00028659973285240226,"Rising Growth, Falling Inflation"
2007-07-01,0.0230410318384493,0.0212472601286854,0.007814885607261068,-0.0016318221247515995,"Rising Growth, Falling Inflation"
2007-08-01,0.0230410318384493,0.0187371512481644,0.0031927195629624337,-0.0031086143100341954,"Rising Growth, Falling Inflation"
2007-09-01,0.0230410318384493,0.0253468705095285,-0.001429446481336201,-0.0015608895417795338,"Slowing Growth, Falling Inflation"
2007-10-01,0.025129469272505,0.0308847488843238,-0.0002568185095388996,0.002338446388684131,"Slowing Growth, Rising Inflation"
2007-11-01,0.025129469272505,0.03599627055033,0.0009158094622583983,0.009689045784943829,"Rising Growth, Rising Inflation"
2007-12-01,0.025129469272505,0.0347163420829805,0.0020884374340556996,0.012088693210418666,"Rising Growth, Rising Inflation"
2008-01-01,-0.017070572835979,0.033874068170097,-0.0126743890801242,0.009872636720463599,"Slowing Growth, Rising Inflation"
2008-02-01,-0.017070572835979,0.0327292272817565,-0.027437215594304096,0.003030582530217235,"Slowing Growth, Rising Inflation"
2008-03-01,-0.017070572835979,0.0319114257107597,-0.042200042108484,-0.0010275467850070288,"Slowing Growth, Falling Inflation"
2008-04-01,0.0238171304725174,0.0313951867682587,-0.014504126969490534,-0.0028502803475441985,"Slowing Growth, Falling Inflation"
2008-05-01,0.0238171304725174,0.0328214393255044,0.013191788169502934,-0.0017305285767703973,"Rising Growth, Falling Inflation"
2008-06-01,0.0238171304725174,0.0381143893954627,0.0408877033084964,0.00127209810887087,"Rising Growth, Rising Inflation"
2008-07-01,-0.0210103220206754,0.0413565502359769,0.012315984707933334,0.005418846398723032,"Rising Growth, Rising Inflation"
2008-08-01,-0.0210103220206754,0.0398062730627306,-0.016255733892629732,0.0077163869632157975,"Slowing Growth, Rising Inflation"
2008-09-01,-0.0210103220206754,0.0366783835320605,-0.044827452493192796,0.005170063780514059,"Slowing Growth, Rising Inflation"
2008-10-01,-0.0875610638119246,0.0267184314803361,-0.05206854892587827,-0.0030297636272722597,"Slowing Growth, Falling Inflation"
2008-11-01,-0.0875610638119246,0.009250293343662,-0.05930964535856373,-0.015543368112703865,"Slowing Growth, Falling Inflation"
2008-12-01,-0.0875610638119246,0.0012956901254774,-0.0665507417912492,-0.026858930627097495,"Slowing Growth, Falling Inflation"
2009-01-01,-0.045394971899292,-0.0011110355304627,-0.030311797223288618,-0.031256046712150175,"Slowing Growth, Falling Inflation"
2009-02-01,-0.045394971899292,-0.0013124844425335,0.005927147344672,-0.024591646067859133,"Rising Growth, Falling Inflation"
2009-03-01,-0.045394971899292,-0.0052575167823095,0.042166091912632604,-0.014981817234927067,"Rising Growth, Falling Inflation"
2009-04-01,-0.0071460380254042,-0.0056757395916621,0.04086037256638435,-0.007226896251727266,"Rising Growth, Falling Inflation"
2009-05-01,-0.0071460380254042,-0.0088921282798835,0.03955465322013606,-0.006232518268778765,"Rising Growth, Falling Inflation"
2009-06-01,-0.0071460380254042,-0.0101862468968126,0.0382489338738878,-0.005691026004350832,"Rising Growth, Falling Inflation"
2009-07-01,0.0140476958070019,-0.0146600919718544,0.0325638671933939,-0.007164242110681801,"Rising Growth, Falling Inflation"
2009-08-01,0.0140476958070019,-0.011001197711041,0.0268788005129,-0.005340717308617636,"Rising Growth, Falling Inflation"
2009-09-01,0.0140476958070019,-0.0102274867862643,0.0211937338324061,-0.0037115539002671692,"Rising Growth, Falling Inflation"
2009-10-01,0.0432365460327428,0.0001338523831302,0.023858772630184367,0.004214545011458468,"Rising Growth, Rising Inflation"
2009-11-01,0.0432365460327428,0.0146061201223572,0.026523811427962635,0.013453340766310367,"Rising Growth, Rising Inflation"
2009-12-01,0.0432365460327428,0.0208971826829211,0.0291888502257409,0.023841977219189403,"Rising Growth, Rising Inflation"
2010-01-01,0.019380038022744,0.0230172061560811,0.011507064147161,0.026538447025178165,"Rising Growth, Rising Inflation"
2010-02-01,0.019380038022744,0.0211633018376271,-0.006174721931418905,0.020188401652468733,"Slowing Growth, Rising Inflation"
2010-03-01,0.019380038022744,0.0237271603398019,-0.023856508009998802,0.010756837715033867,"Slowing Growth, Rising Inflation"
2010-04-01,0.038703444732496,0.022821224304887,-0.009463203103415203,0.0030637258403188664,"Slowing Growth, Rising Inflation"
2010-05-01,0.038703444732496,0.0220846957131704,0.0049301018031684025,0.0011851298937433329,"Rising Growth, Rising Inflation"
2010-06-01,0.038703444732496,0.0156221882310598,0.019323406709751998,-0.002459853361464301,"Rising Growth, Falling Inflation"
2010-07-01,0.0308433974418926,0.0163739007219811,0.010262255376300197,-0.004543633938701566,"Rising Growth, Falling Inflation"
2010-08-01,0.0308433974418926,0.0148239515586452,0.0012011040428483999,-0.007271013282057731,"Rising Growth, Falling Inflation"
2010-09-01,0.0308433974418926,0.0141955129640409,-0.007860047290603397,-0.0050449143348166685,"Slowing Growth, Falling Inflation"
2010-10-01,0.0210044104330746,0.0135841986103522,-0.008519693863341598,-0.003825707177724331,"Slowing Growth, Falling Inflation"
2010-11-01,0.0210044104330746,0.0130719681377728,-0.009179340436079802,-0.0019894535998400686,"Slowing Growth, Falling Inflation"
2010-12-01,0.0210044104330746,0.0147766819733374,-0.009838987008817999,-0.0013201721744015987,"Slowing Growth, Falling Inflation"
2011-01-01,-0.0094881958843604,0.0155986509274874,-0.016723526778357,0.00028121263518643067,"Slowing Growth, Rising Inflation"
2011-02-01,-0.0094881958843604,0.018450307320212,-0.023608066547896,0.002657986836290302,"Slowing Growth, Rising Inflation"
2011-03-01,-0.0094881958843604,0.0211054608302589,-0.030492606317435,0.004573856785498636,"Slowing Growth, Rising Inflation"
2011-04-01,0.0270632917257467,0.0248809655630606,-0.008144575008254301,0.006996477558311299,"Slowing Growth, Rising Inflation"
2011-05-01,0.0270632917257467,0.0276624713578852,0.014203456300926398,0.008274419176722631,"Rising Growth, Rising Inflation"
2011-06-01,0.0270632917257467,0.0278845195512784,0.0365514876101071,0.008424512464755302,"Rising Growth, Rising Inflation"
2011-07-01,-0.0008925094366856,0.0287569983845625,0.01504905801926063,0.006622418526731538,"Rising Growth, Rising Inflation"
2011-08-01,-0.0008925094366856,0.0297672979602661,-0.006453371571585834,0.0042533060483007715,"Slowing Growth, Rising Inflation"
2011-09-01,-0.0008925094366856,0.0301903037795832,-0.0279558011624323,0.0027622145507291973,"Slowing Growth, Rising Inflation"
2011-10-01,0.0449219622703198,0.026936323323907,-0.0033657102059530646,0.0008633119233433968,"Slowing Growth, Rising Inflation"
2011-11-01,0.0449219622703198,0.0269925984494081,0.021224380750526163,-0.0007631967810695708,"Rising Growth, Falling Inflation"
2011-12-01,0.0449219622703198,0.0252662488495418,0.045814471707005394,-0.003173143167184967,"Rising Growth, Falling Inflation"
2012-01-01,0.0335436327988665,0.0256931244674576,0.026750204647519163,-0.0029806510991162646,"Rising Growth, Falling Inflation"
2012-02-01,0.0335436327988665,0.0251315402464133,0.007685937588032939,-0.0026761039964951945,"Rising Growth, Falling Inflation"
2012-03-01,0.0335436327988665,0.0229802747216978,-0.0113783294714533,-0.0017967437290960647,"Slowing Growth, Falling Inflation"
2012-04-01,0.0178533898466124,0.0199984874185636,-0.012815633965053565,-0.0032805564599109327,"Slowing Growth, Falling Inflation"
2012-05-01,0.0178533898466124,0.0157694047695988,-0.014252938458653837,-0.005780915551184169,"Slowing Growth, Falling Inflation"
2012-06-01,0.0178533898466124,0.0154601967269631,-0.0156902429522541,-0.0075256168401477384,"Slowing Growth, Falling Inflation"
2012-07-01,0.0057611198929174,0.0141002613549585,-0.014490918619401065,-0.007593479845051435,"Slowing Growth, Falling Inflation"
2012-08-01,0.0057611198929174,0.0151186746212284,-0.01329159428654803,-0.004689678068903401,"Slowing Growth, Falling Inflation"
2012-09-01,0.0057611198929174,0.0167797100517534,-0.012092269953694999,-0.0017431476290617285,"Slowing Growth, Falling Inflation"
2012-10-01,0.0046256221504146,0.0197687749788384,-0.008440012549964265,0.0021124322667666028,"Slowing Growth, Rising Inflation"
2012-11-01,0.0046256221504146,0.0169910179640717,-0.0047877551462335325,0.0029534567638378317,"Slowing Growth, Rising Inflation"
2012-12-01,0.0046256221504146,0.0162438284138755,-0.0011354977425027998,0.0023349917762817644,"Slowing Growth, Rising Inflation"
2013-01-01,0.0394624265545537,0.0147080750633692,0.010855269639711167,-0.0012414127368346045,"Rising Growth, Falling Inflation"
2013-02-01,0.0394624265545537,0.0160460766811187,0.022846037021925135,-0.002180507612100032,"Rising Growth, Falling Inflation"
2013-03-01,0.0394624265545537,0.012769929150227,0.0348368044041391,-0.003159846820690232,"Rising Growth, Falling Inflation"
2013-04-01,0.010705453392517,0.0104122531988815,0.013638878548747162,-0.0029048874703630646,"Rising Growth, Falling Inflation"
2013-05-01,0.010705453392517,0.0122903013721871,-0.007559047306644768,-0.003841832145689266,"Slowing Growth, Falling Inflation"
2013-06-01,0.010705453392517,0.0150550639760647,-0.0287569731620367,-0.0019221541158605335,"Slowing Growth, Falling Inflation"
2013-07-01,0.0340557427633756,0.015951128457492,-0.0113878856510716,0.0013560782585055366,"Slowing Growth, Rising Inflation"
2013-08-01,0.0340557427633756,0.0140478833042649,0.005981201859893499,0.003193864005508666,"Rising Growth, Rising Inflation"
2013-09-01,0.0340557427633756,0.0114128544782017,0.023350289370858597,0.0012180825642751011,"Rising Growth, Rising Inflation"
2013-10-01,0.0348696701370903,0.009761069199571,0.015838168705143967,-0.0026915622745687356,"Rising Growth, Falling Inflation"
2013-11-01,0.0348696701370903,0.011954704602088,0.008326048039429337,-0.003975149152653635,"Rising Growth, Falling Inflation"
2013-12-01,0.0348696701370903,0.0138810019559594,0.000813927373714704,-0.0019383634941134015,"Rising Growth, Falling Inflation"
2014-01-01,-0.0138038394113908,0.0140540540540541,-0.015681884933683898,0.0015559845433546337,"Slowing Growth, Rising Inflation"
2014-02-01,-0.0138038394113908,0.0109398205283743,-0.032177697241082506,0.0019154160861757016,"Slowing Growth, Rising Inflation"
2014-03-01,-0.0138038394113908,0.0138970341823057,-0.048673509548481105,0.0010980443357052339,"Slowing Growth, Rising Inflation"
2014-04-01,0.0516736851685317,0.0167311381576877,-0.010623164839013233,0.0005594107520887348,"Slowing Growth, Rising Inflation"
2014-05-01,0.0516736851685317,0.0176616628780339,0.02742717987045463,0.003138319559879834,"Rising Growth, Rising Inflation"
2014-06-01,0.0516736851685317,0.0165145861423807,0.0654775245799225,0.004005492804456069,"Rising Growth, Rising Inflation"
2014-07-01,0.0486156563726716,0.0166924169032904,0.0426323401213283,0.003100224351779096,"Rising Growth, Rising Inflation"
2014-08-01,0.0486156563726716,0.0150624387599809,0.01978715566273411,-6.797804125099199e-06,"Rising Growth, Falling Inflation"
2014-09-01,0.0486156563726716,0.0149724931232808,-0.0030580287958600974,-0.0013933461305167365,"Slowing Growth, Falling Inflation"
2014-10-01,0.0202293254484819,0.0133294486124262,-0.01150079617196996,-0.0025014284760056984,"Slowing Growth, Falling Inflation"
2014-11-01,0.0202293254484819,0.010857594081832,-0.019943563548079846,-0.0030366353293710003,"Slowing Growth, Falling Inflation"
2014-12-01,0.0202293254484819,0.0073225880058913,-0.028386330924189702,-0.005072572695467533,"Slowing Growth, Falling Inflation"
2015-01-01,0.0360193991026287,0.0004140186722421,-0.013660862731410869,-0.008256726578574167,"Slowing Growth, Falling Inflation"
2015-02-01,0.0360193991026287,0.0017070142768467,0.0010646054613679679,-0.009905304954186301,"Rising Growth, Falling Inflation"
2015-03-01,0.0360193991026287,0.0019934927438929,0.015790073654146797,-0.009131701669055933,"Rising Growth, Falling Inflation"
2015-04-01,0.0247762034703544,0.0011032406404982,0.006778983892006426,-0.0045968176995758656,"Rising Growth, Falling Inflation"
2015-05-01,0.0247762034703544,0.001852862157349,-0.0022321058701339352,-0.0014980084710799998,"Slowing Growth, Falling Inflation"
2015-06-01,0.0247762034703544,0.0027042867572208,-0.011243195632274296,0.0005152879540287667,"Slowing Growth, Rising Inflation"
2015-07-01,0.0160098024501129,0.0021973282952223,-0.010417597428263363,0.0006502431828514334,"Slowing Growth, Rising Inflation"
2015-08-01,0.0160098024501129,0.0023927130079379,-0.00959199922425243,0.0007815775062136332,"Slowing Growth, Rising Inflation"
2015-09-01,0.0160098024501129,0.0006569964994405,-0.008766401020241503,-0.00013778391748910015,"Slowing Growth, Falling Inflation"
2015-10-01,0.0073791650585457,0.000954982337961,-0.008721146477350067,-0.0009165951214842331,"Slowing Growth, Falling Inflation"
2015-11-01,0.0073791650585457,0.0025387754262984,-0.008675891934458635,-0.0010478579322270333,"Slowing Growth, Falling Inflation"
2015-12-01,0.0073791650585457,0.0034596375617792,-0.008630637391567199,0.0005687858411459669,"Slowing Growth, Rising Inflation"
2016-01-01,0.0231807762418005,0.0087114863326918,-0.0004865545332932014,0.00356840249181,"Slowing Growth, Rising Inflation"
2016-02-01,0.0231807762418005,0.0064033049315774,0.007657528324980801,0.004807891520782833,"Rising Growth, Rising Inflation"
2016-03-01,0.0231807762418005,0.0068551047336302,0.0158016111832548,0.0050055002239536,"Rising Growth, Rising Inflation"
2016-04-01,0.0128449627375246,0.0092590685315261,0.007089136287411235,0.0026025262919880995,"Rising Growth, Rising Inflation"
2016-05-01,0.0128449627375246,0.0084868535966382,-0.0016233386084323342,0.002008866011915367,"Slowing Growth, Rising Inflation"
2016-06-01,0.0128449627375246,0.0082960744903399,-0.0103358135042759,0.0013573668735349324,"Slowing Growth, Rising Inflation"
2016-07-01,0.0283756102031453,0.0075508426822394,-0.0017136598476436976,0.0006054308574946002,"Slowing Growth, Rising Inflation"
2016-08-01,0.0283756102031453,0.0088821046592633,0.006908493808988503,4.2664990016032245e-05,"Rising Growth, Rising Inflation"
2016-09-01,0.0283756102031453,0.0121977492126346,0.015530647465620702,0.0008628999785443674,"Rising Growth, Rising Inflation"
2016-10-01,0.0221719645099387,0.0142700329308451,0.00828588307934493,0.003672038677841832,"Rising Growth, Rising Inflation"
2016-11-01,0.0221719645099387,0.0139740408866289,0.0010411186930691652,0.005237600399422001,"Rising Growth, Rising Inflation"
2016-12-01,0.0221719645099387,0.0165715810211788,-0.0062036456932066004,0.0053949860948385026,"Slowing Growth, Rising Inflation"
2017-01-01,0.0194756084016702,0.0200521047017312,-0.005034549164893896,0.005082613268931968,"Slowing Growth, Rising Inflation"
2017-02-01,0.0194756084016702,0.0219713684642619,-0.0038654526365811993,0.00605107705235443,"Slowing Growth, Rising Inflation"
2017-03-01,0.0194756084016702,0.0190636102095766,-0.0026963561082685022,0.005423809512305628,"Slowing Growth, Rising Inflation"
2017-04-01,0.0223949024924445,0.0176747318686028,-0.0008244727085875703,0.002703994644300798,"Slowing Growth, Rising Inflation"
2017-05-01,0.0223949024924445,0.0155777204975904,0.0010474106910933617,-0.0020929972038006978,"Rising Growth, Falling Inflation"
2017-06-01,0.0223949024924445,0.014655479277905,0.0029192940907743006,-0.004393050577157165,"Rising Growth, Falling Inflation"
2017-07-01,0.031540965222188,0.0148563177482663,0.00499488363709737,-0.0045400643395598645,"Rising Growth, Falling Inflation"
2017-08-01,0.031540965222188,0.0157190873181083,0.007070473183420439,-0.0023617260771633987,"Rising Growth, Falling Inflation"
2017-09-01,0.031540965222188,0.0175744430705613,0.009146062729743502,8.063883094589983e-05,"Rising Growth, Rising Inflation"
2017-10-01,0.0450818650707711,0.016820407007323,0.010611008436023368,0.0016748066240769629,"Rising Growth, Rising Inflation"
2017-11-01,0.0450818650707711,0.0179371290482401,0.012075954142303232,0.0023670315939482676,"Rising Growth, Rising Inflation"
2017-12-01,0.0450818650707711,0.0176640994842083,0.013540899848583102,0.001423929134278499,"Rising Growth, Rising Inflation"
2018-01-01,0.0325363920727292,0.0175764949573156,0.004845442233041425,0.0010212620312571377,"Rising Growth, Rising Inflation"
2018-02-01,0.0325363920727292,0.0183760769586085,-0.003850015382500231,0.0004282307580026658,"Slowing Growth, Rising Inflation"
2018-03-01,0.0325363920727292,0.0199829205807002,-0.012545472998041901,0.0011712856522843006,"Slowing Growth, Rising Inflation"
2018-04-01,0.0212330056405187,0.0204662822762597,-0.01213144414276476,0.001882518775268134,"Slowing Growth, Rising Inflation"
2018-05-01,0.0212330056405187,0.0226620653678697,-0.011717415287487636,0.0031648656082324013,"Slowing Growth, Rising Inflation"
2018-06-01,0.0212330056405187,0.0226830784034639,-0.011303386432210502,0.0032919778503229975,"Slowing Growth, Rising Inflation"
2018-07-01,0.0249478970124572,0.0233860705590012,-0.0062972938308274995,0.003301978171588796,"Slowing Growth, Rising Inflation"
2018-08-01,0.0249478970124572,0.0218041128895198,-0.0012912012294445004,0.0015873312090517663,"Slowing Growth, Rising Inflation"
2018-09-01,0.0249478970124572,0.0200996015936254,0.0037148913719384988,-0.00017388033514895845,"Rising Growth, Falling Inflation"
2018-10-01,0.0056657687646284,0.0205309804935789,-0.003950781834650606,-0.002098839784536899,"Slowing Growth, Falling Inflation"
